date,number of rooms,security level of the community,residence space,building space,noise level,waterfront,view,air quality level,aboveground space ,basement space,building year,decoration year,exchange rate,city,district,zip code,labels
0.013626963,0.017855008,0.017193327,0.018256106,0.006759196,0.019665579,0,0,0.013562032,0.021144921,0,0.015938243,0,0.015623948,0.008702671,0.013958443,0.006156801,3
0.013626963,0.017855008,0.013754661,0.017438669,0.00573851,0.009832789,0,0,0.01808271,0.014911903,0.019161838,0.015601688,0.025067345,0.017320494,0.019726055,0.025756071,0.019556896,3
0.013626963,0.017855008,0.022351325,0.018664825,0.005347013,0.019665579,0,0,0.013562032,0.016253185,0.019447835,0.016050427,0,0.015870196,0.008702671,0.018474614,0.005432471,3
0.013626963,0.013391256,0.017193327,0.031062628,0.012967943,0.019665579,0,0,0.01808271,0.029981604,0.021735816,0.015914203,0,0.015566559,0.018565699,0.004106242,0.015210919,3
0.013626963,0.017855008,0.020631992,0.021457737,0.006718722,0.019665579,0,0,0.013562032,0.024853172,0,0.016034401,0,0.017562446,0.018565699,0.012693915,0.015573084,3
0.013626963,0.017855008,0.017193327,0.022070815,0.014939406,0.019665579,0,0,0.013562032,0.025563263,0,0.01590619,0,0.014251599,0.017405342,0.008031837,0.011227107,4
0.013626963,0.02231876,0.02578999,0.024386888,0.010504902,0.019665579,0,0,0.013562032,0.025168768,0.011153906,0.016018375,0,0.015788362,0.008702671,0.007983201,0.005432471,4
0.013626963,0.017855008,0.017193327,0.022547653,0.003976777,0.019665579,0,0,0.013562032,0.026115555,0,0.016058441,0.025256485,0.016144032,0.017405342,0.009615971,0.011227107,4
0.013626963,0.02231876,0.018912659,0.020640299,0.007605475,0.019665579,0,0,0.013562032,0.023906384,0,0.016130559,0.024247739,0.015117057,0.013924274,0.024866733,0.012313601,4
0.013626963,0.017855008,0.024070657,0.026771081,0.004179884,0.019665579,0,0.021713492,0.013562032,0.022249506,0.031745731,0.016130559,0.024247739,0.017297571,0.008702671,0.0100259,0.005432471,4
0.013626963,0.017855008,0.012035329,0.019959101,0.008508419,0.009832789,0,0.065140475,0.013562032,0.013176126,0.036035695,0.015601688,0.025369969,0.013671662,0.019726055,0.017647807,0.020281225,4
0.013626963,0.017855008,0.017193327,0.026907321,0.007988877,0.029498368,0,0,0.013562032,0.031165089,0,0.016130559,0.024247739,0.016028001,0.018565699,0.013701368,0.015573084,4
0.013626963,0.02231876,0.029228655,0.026702961,0.011964182,0.019665579,0,0,0.013562032,0.022880698,0.029171753,0.015946256,0.025332141,0.013572857,0.001160356,0.013597149,0.001086494,4
0.013626963,0.017855008,0.022351325,0.025476805,0.008889612,0.009832789,0,0,0.013562032,0.015779792,0.049763579,0.015930229,0.025218657,0.01692994,0.023787301,0.00472461,0.015935248,4
0.013626963,0.017855008,0.017193327,0.021798336,0.005544969,0.019665579,0,0,0.013562032,0.025247667,0,0.016074467,0,0.016332274,0.019726055,0.020857763,0.017383907,4
0.013626963,0.008927504,0.006877331,0.0068801,0.003826654,0.009832789,0,0,0.013562032,0.007968795,0,0.015665794,0.025281704,0.015192611,0.005221603,0.010748487,0.026438026,1
0.013626963,0.013391256,0.006877331,0.00681198,0.013623625,0.009832789,0,0,0.013562032,0.007889896,0,0.015545596,0.02516822,0.016672853,0.019726055,4.86E-05,0.023540708,1
0.013626963,0.02231876,0.012035329,0.011784725,0.003826654,0.009832789,0,0,0.01808271,0.008284391,0.019447835,0.015850097,0.025218657,0.017696264,0.004641425,0.014291945,0.009416283,1
0.013626963,0.013391256,0.013754661,0.00694822,0.000886018,0.019665579,0,0,0.013562032,0.005680725,0.008579927,0.016058441,0.025256485,0.01763224,0.019726055,0.017217034,0.022092049,1
0.013626963,0.017855008,0.015473994,0.012670283,0.005151265,0.009832789,0,0,0.013562032,0.008836683,0.021163821,0.015858111,0.025395188,0.017023359,0.007542315,0.018669157,0.004708142,1
0.013626963,0.02231876,0.006877331,0.009945491,0.004438919,0.019665579,0,0,0.01808271,0.011519248,0,0.015553609,0.025193439,0.017808351,0.022626945,0.003939491,0.024989367,1
0.013626963,0.008927504,0.006877331,0.005926423,0.004525755,0.009832789,0,0,0.013562032,0.006864209,0,0.015553609,0.025143001,0.01742337,0.019726055,0.025832499,0.017746072,1
0.013626963,0.017855008,0.024070657,0.012602163,0.0047973,0.019665579,0,0,0.013562032,0.008915582,0.020591826,0.015914203,0,0.015708608,0.007542315,0.006148941,0.004708142,1
0.013626963,0.013391256,0.015473994,0.009809251,0.005646523,0.009832789,0,0,0.013562032,0.007416502,0.014299879,0.01588215,0,0.014369815,0.009863027,0.01155445,0.00688113,1
0.013626963,0.013391256,0.013754661,0.012942762,0.004901061,0.009832789,0,0,0.022603387,0.007495401,0.02716977,0.015753939,0,0.015391643,0.011603562,0.014430904,0.008329789,1
0.013626963,0.008927504,0.010315996,0.007288819,0.007096236,0.009832789,0,0,0.013562032,0.008442189,0,0.01590619,0,0.015803328,0.009863027,0.00404371,0.006518965,1
0.013626963,0.017855008,0.013754661,0.01028609,0.003116516,0.009832789,0,0,0.013562032,0.011913743,0,0.015665794,0.025281704,0.014363566,0.019726055,0.015716275,0.018470402,1
0.013626963,0.013391256,0.017193327,0.01008173,0.011508663,0.019665579,0,0,0.013562032,0.011677046,0,0.015922216,0.025218657,0.014381722,0.01508463,0.019822517,0.009778448,1
0.013626963,0.008927504,0.006877331,0.005653943,0.004427881,0.009832789,0,0,0.01808271,0.006548614,0,0.015657781,0.024953861,0.016177254,0.020306233,0.007323145,0.022454214,1
0.013626963,0.013391256,0.017193327,0.012738402,0.004322648,0.019665579,0,0,0.013562032,0.014754105,0,0.016066454,0,0.013759967,0.009863027,0.011748993,0.009416283,2
0.013626963,0.013391256,0.015473994,0.014032679,0.028241445,0.009832789,0,0,0.01808271,0.012308238,0.014299879,0.015850097,0.025218657,0.0157814,0.007542315,0.017849298,0.000724329,1
0.013626963,0.017855008,0.017193327,0.015940033,0.006615697,0.019665579,0,0,0.013562032,0.018462356,0,0.016050427,0,0.013551202,0.011603562,0.013221959,0.008329789,2
0.013626963,0.013391256,0.013754661,0.011989085,0.008396563,0.009832789,0,0,0.022603387,0.00836329,0.020019831,0.015842084,0,0.01641596,0.017985521,0.00774697,0.013037931,1
0.013626963,0.013391256,0.006877331,0.008514975,0.003532296,0.009832789,0,0,0.01808271,0.00986237,0,0.015633741,0.025206048,0.014997647,0.019726055,0.018210592,0.022092049,2
0.013626963,0.013391256,0.010315996,0.007970016,0.003642681,0.009832789,0,0,0.01808271,0.009231178,0,0.01570586,0.025231267,0.014711471,0.001160356,0.00659361,0.002172988,2
0.013626963,0.013391256,0.017193327,0.01008173,0.001223793,0.019665579,0,0,0.013562032,0.009310077,0.008579927,0.016122546,0.024109036,0.014337787,0.019726055,0.022830982,0.022092049,2
0.013626963,0.013391256,0.006877331,0.008583095,0.00502322,0.009832789,0,0,0.013562032,0.005680725,0.015443869,0.015577649,0,0.014730508,0.019726055,0.005037268,0.021729884,2
0.013626963,0.017855008,0.006877331,0.01348772,0.005880537,0.014749184,0,0,0.013562032,0.015621994,0,0.015721886,0.025256485,0.01653896,0.017985521,0.003578197,0.013037931,2
0.013626963,0.017855008,0.017193327,0.016621231,0.00294358,0.019665579,0,0,0.013562032,0.019251346,0,0.016098506,0,0.017572685,0.011603562,0.012902353,0.008329789,2
0.013626963,0.017855008,0.010315996,0.009332412,0.007327307,0.009832789,0,0,0.013562032,0.007100906,0.013441886,0.015802018,0.025243876,0.016147953,0.010443205,0.002723599,0.007967624,2
0.013626963,0.017855008,0.017193327,0.019005424,0.005854781,0.019665579,0,0,0.013562032,0.022012809,0,0.016066454,0,0.015266422,0.005221603,0.01383338,0.026438026,2
0.013626963,0.013391256,0.010315996,0.007493178,0.001288552,0.019665579,0,0,0.013562032,0.007416502,0.004575961,0.01608248,0,0.013694981,0.019726055,0.010192651,0.023178543,2
0.013626963,0.013391256,0.015473994,0.009604892,0.001013327,0.019665579,0,0,0.013562032,0.010177966,0.003431971,0.016066454,0,0.015154544,0.008702671,0.010289922,0.005432471,2
0.013626963,0.013391256,0.022351325,0.012670283,0.001315044,0.029498368,0,0,0.013562032,0.014675206,0,0.01608248,0,0.01384031,0.020306233,0.008545985,0.024265037,2
0.013626963,0.013391256,0.012035329,0.008038136,0.00775707,0.009832789,0,0,0.01808271,0.007416502,0.006863942,0.015874137,0,0.015463191,0.018565699,0.011985223,0.015210919,2
0.013626963,0.013391256,0.017193327,0.018664825,0.061225733,0.019665579,0,0.086853967,0.013562032,0.021618315,0,0.015810032,0.025382578,0.017713114,0.009863027,0.014549019,0.007243295,2
0.013626963,0.013391256,0.017193327,0.012261564,0.004239491,0.019665579,0,0,0.01808271,0.014201813,0,0.015946256,0,0.014327555,0.019726055,0.025089068,0.017746072,2
0.013626963,0.013391256,0.017193327,0.018187986,0.009727061,0.009832789,0,0,0.01808271,0.021066022,0,0.015930229,0,0.017894933,0.009863027,0.013868119,0.009416283,2
0.013626963,0.017855008,0.017193327,0.015531314,0.005569254,0.019665579,0,0,0.01808271,0.017988963,0,0.016034401,0,0.015173771,0.017985521,0.011526658,0.012313601,2
0.013626963,0.013391256,0.017193327,0.015803793,0.027115525,0.019665579,0,0.043426983,0.013562032,0.018304558,0,0.015962282,0,0.014134335,0.01508463,0.003626833,0.009778448,2
0.013626963,0.013391256,0.012035329,0.014645757,0.003188633,0.009832789,0,0,0.013562032,0.009467875,0.02716977,0.015673807,0.025231267,0.016088495,0.019726055,0.019516807,0.022816379,2
0.013626963,0.013391256,0.020631992,0.0134196,0.017895496,0.009832789,0,0,0.013562032,0.015543095,0,0.01610652,0,0.014831894,0.009282849,0.009442272,0.005794636,2
0.013626963,0.013391256,0.015473994,0.01355584,0.00540147,0.019665579,0,0,0.013562032,0.015700893,0,0.015898177,0,0.016288389,0.023787301,0.008761372,0.014848754,2
0.013626963,0.017855008,0.015473994,0.015463194,0.005739981,0.009832789,0,0,0.013562032,0.010177966,0.028027763,0.015842084,0.025269094,0.014155084,0.010443205,0.00156329,0.007967624,2
0.013626963,0.013391256,0.012035329,0.010626689,0.002979639,0.014749184,0,0.043426983,0.013562032,0.007889896,0.016015864,0.015433411,0.025256485,0.01771277,0.019726055,0.018808116,0.022092049,2
0.013626963,0.017855008,0.017193327,0.016553111,0.003679475,0.019665579,0,0,0.013562032,0.019172447,0,0.016098506,0,0.015818958,0.021466589,0.017453264,0.01376226,2
0.013626963,0.013391256,0.013754661,0.009877371,0.001766148,0.014749184,0,0,0.013562032,0.011440349,0,0.015225068,0.025256485,0.017937983,0.019726055,0.008525141,0.018108237,2
0.013626963,0.013391256,0.017193327,0.016144392,0.005795174,0.019665579,0,0,0.013562032,0.018699053,0,0.016050427,0,0.016555684,0.021466589,0.022796242,0.01376226,2
0.013626963,0.013391256,0.010315996,0.008583095,0.002307031,0.014749184,0,0,0.013562032,0.009941269,0,0.015473477,0,0.016708247,0.019726055,0.016369383,0.019919061,2
0.013626963,0.004463752,0.006877331,0.007765657,0.004930497,0.014749184,0,0,0.013562032,0.008994481,0,0.015385332,0.024953861,0.017590822,0.019726055,0.026284116,0.017021743,2
0.013626963,0.008927504,0.013754661,0.015395075,0.007067536,0.009832789,0,0,0.013562032,0.017831165,0,0.015946256,0.025332141,0.016536218,0.002320712,0.02722209,0.003259483,3
0.013626963,0.013391256,0.015473994,0.010354209,0.000898528,0.029498368,0,0,0.013562032,0.011992642,0,0.016130559,0.024247739,0.016286051,0.019726055,0.006301796,0.018108237,3
0.013626963,0.017855008,0.017193327,0.014373278,0.002759606,0.019665579,0,0,0.013562032,0.01664768,0,0.016026388,0,0.013979098,0.019726055,0.023185328,0.020281225,3
0.013626963,0.013391256,0.017193327,0.014536765,0.001460016,0.024581974,0,0,0.013562032,0.016837038,0,0.016090493,0,0.01756433,0.008702671,0.01807858,0.006156801,3
0.013626963,0.013391256,0.017193327,0.018528585,0.004738428,0.019665579,0,0,0.013562032,0.021460517,0,0.016066454,0,0.015047336,0.021466589,0.022865722,0.01376226,3
0.013626963,0.013391256,0.017193327,0.014781996,0.003679475,0.019665579,0,0,0.013562032,0.017121074,0,0.016050427,0,0.014410989,0.008702671,0.008684944,0.006156801,3
0.013626963,0.013391256,0.015473994,0.011716605,0.00294358,0.014749184,0,0,0.01808271,0.011440349,0.007721935,0.015393345,0,0.015345882,0.019726055,0.021281588,0.017383907,3
0.013626963,0.017855008,0.017193327,0.021525857,0.008374486,0.019665579,0,0,0.013562032,0.024932071,0,0.015890163,0.025332141,0.014539605,0.018565699,0.013340075,0.015210919,3
0.013626963,0.02231876,0.017193327,0.021798336,0.004750203,0.019665579,0,0,0.013562032,0.025247667,0,0.016098506,0,0.016388097,0.021466589,0.022511376,0.01376226,3
0.013626963,0.008927504,0.006877331,0.013760199,0.005298444,0.009832789,0,0.065140475,0.01808271,0.013412823,0.009151923,0.015601688,0.025067345,0.013574657,0.019726055,0.00122284,0.023540708,4
0.013626963,0.013391256,0.013754661,0.013964559,0.002894275,0.009832789,0,0,0.013562032,0.009310077,0.024881789,0.015433411,0.025231267,0.014214465,0.019726055,0.013930651,0.019194731,4
0.013626963,0.02231876,0.018912659,0.019277903,0.003907603,0.019665579,0,0,0.013562032,0.022328405,0,0.016074467,0,0.016784088,0.017405342,0.00251516,0.011227107,3
0.013626963,0.017855008,0.017193327,0.021253377,0.010523299,0.019665579,0,0,0.013562032,0.024616475,0,0.016050427,0,0.01565131,0.008702671,0.002536004,0.005432471,4
0.013626963,0.013391256,0.013754661,0.014850116,0.004003269,0.009832789,0,0,0.022603387,0.008678885,0.030887739,0.015257121,0,0.015618235,0.019726055,0.018954023,0.017021743,4
0.013626963,0.017855008,0.022351325,0.021253377,0.003679475,0.019665579,0,0,0.013562032,0.018699053,0.021449818,0.016066454,0,0.013642083,0.019726055,0.013687472,0.019556896,4
0.013626963,0.02231876,0.010315996,0.022888252,0.003975305,0.019665579,0,0,0.013562032,0.02651005,0,0.016138572,0,0.015989292,0.018565699,0.011200104,0.015210919,4
0.013626963,0.017855008,0.018912659,0.022343294,0.017985275,0.019665579,0,0,0.013562032,0.025878858,0,0.015994335,0,0.016602786,0.023787301,0.002695807,0.015935248,4
0.013626963,0.013391256,0.013754661,0.015122595,0.004887079,0.009832789,0,0.043426983,0.01808271,0.009625673,0.028599758,0.015601688,0.025067345,0.016327021,0.019726055,0.013666629,0.026800191,4
0.013626963,0.017855008,0.020631992,0.037602129,0.006117496,0.019665579,0,0.065140475,0.013562032,0.028166928,0.055769528,0.016090493,0,0.016635738,0.001160356,0.019871153,0.001810824,4
0.013626963,0.02231876,0.029228655,0.04420975,0.007993292,0.019665579,0,0.065140475,0.01808271,0.03108619,0.072929383,0.015954269,0,0.016463648,0.012763918,0.018877595,0.009054118,4
0.013626963,0.013391256,0.013754661,0.011580366,0.003127554,0.009832789,0,0,0.013562032,0.007022007,0.023165804,0.015577649,0,0.017544929,0.019726055,0.011505814,0.026800191,2
0.013626963,0.02231876,0.017193327,0.0134196,0.006332377,0.019665579,0,0,0.01808271,0.015543095,0,0.015978309,0,0.017383001,0.006381959,0.019148566,0.004345977,1
0.013626963,0.013391256,0.015473994,0.009604892,0.010383479,0.009832789,0,0.043426983,0.013562032,0.009231178,0.006863942,0.015922216,0.025218657,0.015955277,0.021466589,0.024074666,0.01376226,2
0.013626963,0.013391256,0.017193327,0.01689371,0.006138837,0.019665579,0,0,0.013562032,0.019566942,0,0.015914203,0,0.017799687,0.017985521,0.009115718,0.013037931,2
0.013626963,0.008927504,0.013754661,0.009264293,0.003449876,0.009832789,0,0,0.013562032,0.006154119,0.01658786,0.015577649,0,0.015410428,0.019726055,0.024859785,0.019556896,2
0.013626963,0.013391256,0.017193327,0.014509517,0.002575633,0.009832789,0,0,0.01808271,0.009546774,0.026311777,0.015978309,0,0.016956215,0.023787301,0.004488379,0.014848754,2
0.013626963,0.017855008,0.017193327,0.014032679,0.005500816,0.009832789,0,0,0.013562032,0.01136145,0.01773185,0.01590619,0,0.014846067,0.017405342,0.005134539,0.011227107,3
0.013626963,0.013391256,0.013754661,0.013215241,0.041030565,0.009832789,0,0,0.022603387,0.015306398,0,0.015657781,0,0.016598753,0.001160356,0.010588684,0.002172988,3
0.013626963,0.008927504,0.006877331,0.004632146,0.005934258,0.009832789,0,0,0.013562032,0.005365129,0,0.015553609,0.025143001,0.016091283,0.019145877,0.00601693,0.026075861,1
0.013626963,0.013391256,0.006877331,0.006471381,0.00560752,0.009832789,0,0,0.013562032,0.007495401,0,0.015657781,0.025281704,0.013706366,0.019726055,0.026826056,0.017746072,1
0.013626963,0.008927504,0.006877331,0.006335141,0.00349035,0.009832789,0,0,0.01808271,0.007337603,0,0.015561622,0.024991689,0.017219736,0.017985521,0.025214131,0.012313601,1
0.013626963,0.008927504,0.006877331,0.006198902,0.007073423,0.009832789,0,0,0.01808271,0.007179805,0,0.015874137,0,0.014113807,0.017985521,0.005127591,0.013037931,1
0.013626963,0.013391256,0.010315996,0.014986356,0.003679475,0.014749184,0,0,0.013562032,0.017357771,0,0.015481491,0,0.014684218,0.019726055,0.012457684,0.026800191,1
0.013626963,0.013391256,0.006877331,0.007356938,0.01548544,0.009832789,0,0,0.013562032,0.008521088,0,0.015561622,0.025206048,0.016728492,0.019726055,0.02181658,0.017746072,1
0.013626963,0.008927504,0.015473994,0.010967288,0.001501226,0.019665579,0,0,0.01808271,0.012702732,0,0.015858111,0,0.013710254,0.017985521,0.015299398,0.012313601,1
0.013626963,0.013391256,0.006877331,0.006607621,0.005353637,0.009832789,0,0,0.01808271,0.007653199,0,0.015785992,0,0.016729393,0.009863027,0.00193848,0.00688113,1
0.013626963,0.008927504,0.013754661,0.01001361,0.00230188,0.019665579,0,0,0.013562032,0.011598147,0,0.016066454,0,0.016268439,0.011603562,0.012659175,0.008329789,1
0.013626963,0.013391256,0.015473994,0.010762928,0.005843743,0.019665579,0,0,0.01808271,0.012466035,0,0.015914203,0,0.016264949,0.007542315,0.008254171,0.004708142,1
0.013626963,0.017855008,0.010315996,0.008923694,0.006071134,0.009832789,0,0,0.013562032,0.00836329,0.007149939,0.015649768,0,0.015665967,0.005221603,0.012617487,0.023902873,1
0.013626963,0.008927504,0.006877331,0.007629417,0.007294192,0.009832789,0,0,0.01808271,0.008836683,0,0.015866124,0,0.014387336,0.023207123,0.024394272,0.01448659,1
0.013626963,0.017855008,0.012035329,0.016484991,0.005645787,0.009832789,0,0,0.013562032,0.011677046,0.026883772,0.015858111,0.025395188,0.013905875,0.008702671,0.019878101,0.005432471,1
0.013626963,0.013391256,0.017193327,0.011716605,0.001409975,0.019665579,0,0,0.013562032,0.013570621,0,0.016066454,0,0.015841055,0.017985521,0.020100435,0.012313601,1
0.013626963,0.013391256,0.017193327,0.008651214,0.007119785,0.019665579,0,0,0.013562032,0.010020168,0,0.015970295,0,0.016364099,0.01508463,0.019864205,0.009778448,1
0.013626963,0.017855008,0.012035329,0.014168918,0.010029514,0.009832789,0,0,0.01808271,0.008205492,0.029743748,0.015665794,0.025332141,0.017420423,0.019726055,0.024880629,0.025713696,1
0.013626963,0.004463752,0.010315996,0.005517704,0.002362959,0.019665579,0,0,0.01808271,0.006390816,0,0.01588215,0.02535736,0.015920823,0.010443205,0.002362305,0.00760546,1
0.013626963,0.02231876,0.010315996,0.014441397,0.005666392,0.014749184,0,0,0.022603387,0.016726579,0,0.015721886,0,0.013643,0.017985521,0.003480926,0.013037931,2
0.013626963,0.017855008,0.017193327,0.011580366,0.005357316,0.019665579,0,0,0.01808271,0.013412823,0,0.015930229,0,0.015945306,0.009863027,0.011478023,0.00688113,1
0.013626963,0.013391256,0.018912659,0.014781996,0.005813571,0.009832789,0,0,0.01808271,0.010888056,0.022593809,0.015850097,0.025218657,0.015851025,0.009863027,0.014326684,0.007243295,1
0.013626963,0.02231876,0.020631992,0.014305158,0.007176449,0.009832789,0,0,0.013562032,0.009467875,0.025739782,0.01608248,0,0.016232732,0.007542315,0.015493941,0.000724329,1
0.013626963,0.013391256,0.012035329,0.010967288,0.009012507,0.009832789,0,0,0.013562032,0.012702732,0,0.015874137,0.025382578,0.014656918,0.017985521,0.007288405,0.013037931,2
0.013626963,0.013391256,0.006877331,0.009332412,0.005519213,0.009832789,0,0,0.013562032,0.010809157,0,0.01570586,0.025369969,0.015109915,0.003481068,0.020447833,0.003621647,2
0.013626963,0.017855008,0.012035329,0.015735674,0.005920276,0.009832789,0,0,0.01808271,0.013018328,0.01887584,0.015834071,0.025117783,0.017817008,0.017985521,0.007455156,0.013037931,1
0.013626963,0.013391256,0.017193327,0.018256106,0.005708338,0.019665579,0,0,0.013562032,0.021144921,0,0.015946256,0.025332141,0.017106722,0.007542315,0.025415621,0.004708142,1
0.013626963,0.017855008,0.013754661,0.010762928,0.005739981,0.019665579,0,0,0.009041355,0.012466035,0,0.015273148,0,0.015807762,0.019726055,0.010428881,0.023178543,2
0.013626963,0.017855008,0.017193327,0.012465923,0.006329433,0.019665579,0,0,0.013562032,0.014438509,0,0.016050427,0,0.013965356,0.011603562,0.014611551,0.008329789,2
0.013626963,0.013391256,0.015473994,0.011171647,0.005298444,0.019665579,0,0,0.01808271,0.012939429,0,0.01590619,0,0.014068143,0.001160356,0.008573777,0.002172988,2
0.013626963,0.017855008,0.018912659,0.014100798,0.006843824,0.009832789,0,0,0.022603387,0.008836683,0.02716977,0.015585662,0,0.016804864,0.020306233,0.006642246,0.024265037,2
0.013626963,0.008927504,0.010315996,0.011307887,0.003443989,0.009832789,0,0,0.022603387,0.006548614,0.023737799,0.015289174,0,0.014539456,0.019726055,6.95E-05,0.023540708,2
0.013626963,0.013391256,0.017193327,0.011376006,0.002623466,0.019665579,0,0,0.013562032,0.013176126,0,0.016018375,0,0.017743806,0.023787301,0.009303313,0.014848754,2
0.013626963,0.013391256,0.017193327,0.011512246,0.001186999,0.019665579,0,0,0.013562032,0.00907338,0.015443869,0.016138572,0,0.014552565,0.008702671,0.013270595,0.006156801,2
0.013626963,0.017855008,0.017193327,0.01696183,0.00610057,0.019665579,0,0,0.013562032,0.019645841,0,0.016018375,0,0.015268172,0.000580178,0.015792703,0.016297413,2
0.013626963,0.017855008,0.018912659,0.01702995,0.0038686,0.019665579,0,0,0.013562032,0.01972474,0,0.015753939,0.024752112,0.014182477,0.019726055,0.025373934,0.02064339,2
0.013626963,0.013391256,0.017193327,0.013079001,0.011129677,0.019665579,0,0,0.013562032,0.0151486,0,0.015986322,0,0.017464573,0.01508463,0.023581361,0.009778448,2
0.013626963,0.013391256,0.017193327,0.014986356,0.002472607,0.019665579,0,0,0.013562032,0.017357771,0,0.016098506,0,0.015429986,0.019726055,0.023136692,0.02064339,2
0.013626963,0.008927504,0.010315996,0.0068801,0.001448241,0.014749184,0,0,0.022603387,0.007968795,0,0.015273148,0,0.016908606,0.019726055,0.022712867,0.018108237,2
0.013626963,0.013391256,0.012035329,0.012261564,0.00750613,0.009832789,0,0,0.013562032,0.014201813,0,0.015761952,0.02535736,0.015182027,0.017985521,0.00819164,0.013037931,2
0.013626963,0.02231876,0.018912659,0.014918236,0.009336301,0.009832789,0,0,0.022603387,0.010809157,0.023451801,0.015850097,0,0.016976104,0.009282849,0.010560892,0.005794636,2
0.013626963,0.013391256,0.010315996,0.011648486,0.003311528,0.014749184,0,0,0.013562032,0.011124753,0.008579927,0.015449438,0.024638628,0.017094732,0.019726055,0.021093993,0.02064339,2
0.013626963,0.02231876,0.012035329,0.008514975,0.007748975,0.009832789,0,0,0.01808271,0.00986237,0,0.015753939,0,0.014983237,0.001160356,0.018585781,0.002172988,2
0.013626963,0.013391256,0.012035329,0.011103527,0.021046599,0.009832789,0,0,0.013562032,0.01286053,0,0.015761952,0.02535736,0.016014602,0.023787301,0.006044721,0.014848754,2
0.013626963,0.017855008,0.017193327,0.020844659,0.007390594,0.009832789,0,0,0.01808271,0.013412823,0.038895671,0.015769966,0,0.014820414,0.020306233,0.006197576,0.022454214,2
0.013626963,0.008927504,0.006877331,0.01014985,0.002814799,0.009832789,0,0,0.013562032,0.00678531,0.018017847,0.015457451,0,0.015655047,0.019726055,0.023393766,0.020281225,2
0.013626963,0.013391256,0.017193327,0.009196173,0.001510793,0.029498368,0,0,0.013562032,0.010651359,0,0.016066454,0,0.017945853,0.019726055,0.01213113,0.020281225,2
0.013626963,0.013391256,0.015473994,0.009877371,0.001063368,0.019665579,0,0,0.013562032,0.007732098,0.013441886,0.016066454,0,0.01725951,0.019726055,0.009011498,0.02136772,2
0.013626963,0.013391256,0.012035329,0.014986356,0.005670807,0.019665579,0,0.043426983,0.013562032,0.017357771,0,0.015289174,0.025067345,0.017416681,0.005221603,0.012596643,0.026438026,2
0.013626963,0.013391256,0.006877331,0.01021797,0.00301717,0.014749184,0,0,0.013562032,0.010809157,0.003717969,0.015433411,0.025256485,0.014281743,0.019726055,0.025144651,0.018108237,3
0.013626963,0.008927504,0.015473994,0.008583095,0.00091251,0.029498368,0,0,0.013562032,0.009941269,0,0.016058441,0.025256485,0.017557025,0.019726055,0.017863194,0.017021743,2
0.013626963,0.017855008,0.013754661,0.011512246,0.002391659,0.014749184,0,0,0.013562032,0.012229339,0.004003966,0.015233082,0,0.014132601,0.019726055,0.020496469,0.017021743,3
0.013626963,0.013391256,0.017193327,0.011444126,0.001542436,0.019665579,0,0,0.013562032,0.010888056,0.008579927,0.016090493,0,0.017813791,0.019726055,0.025464257,0.020281225,2
0.013626963,0.013391256,0.012035329,0.012874642,0.002814799,0.009832789,0,0,0.013562032,0.010177966,0.017159855,0.015818045,0,0.017107048,0.019726055,0.023998239,0.020281225,2
0.013626963,0.013391256,0.024070657,0.015803793,0.002335731,0.019665579,0,0,0.013562032,0.016253185,0.007435937,0.016002348,0,0.015519336,0.010443205,0.003209955,0.00760546,3
0.013626963,0.017855008,0.006877331,0.011307887,0.003451348,0.014749184,0,0,0.013562032,0.009941269,0.011439903,0.015585662,0.02534475,0.01431703,0.019726055,0.023977395,0.020281225,3
0.013626963,0.017855008,0.015473994,0.014373278,0.007872605,0.019665579,0,0,0.01808271,0.01664768,0,0.015858111,0,0.014428523,0.008702671,0.020239395,0.005432471,3
0.013626963,0.013391256,0.015473994,0.013828319,0.007205149,0.009832789,0,0,0.01808271,0.011834844,0.015157872,0.015898177,0,0.015241426,0.013924274,0.004342472,0.013400095,3
0.013626963,0.017855008,0.017193327,0.01702995,0.003639001,0.019665579,0,0,0.013562032,0.01972474,0,0.016130559,0.024247739,0.016094499,0.021466589,0.017182294,0.01376226,3
0.013626963,0.013391256,0.015473994,0.013828319,0.005408829,0.009832789,0,0,0.01808271,0.009388976,0.024023797,0.015842084,0,0.017038336,0.017405342,0.000792067,0.011227107,3
0.013626963,0.02231876,0.012035329,0.022411414,0.008757151,0.014749184,0,0,0.013562032,0.025957757,0,0.015810032,0.025382578,0.016235413,0.017405342,0.022594751,0.011227107,3
0.013626963,0.017855008,0.017193327,0.016757471,0.003090759,0.019665579,0,0,0.013562032,0.019409144,0,0.016010361,0.025294313,0.01514386,0.017405342,0.012603591,0.015210919,3
0.013626963,0.017855008,0.017193327,0.023365091,0.047421813,0.019665579,0,0,0.013562032,0.027062343,0,0.016130559,0.024247739,0.017147377,0.023787301,0.010018952,0.015935248,3
0.013626963,0.013391256,0.013754661,0.010967288,0.003753065,0.014749184,0,0,0.022603387,0.012702732,0,0.015545596,0,0.016843336,0.019726055,0.023928759,0.019556896,3
0.013626963,0.017855008,0.022351325,0.034128019,0.025358944,0.019665579,0,0,0.013562032,0.039528378,0,0.015930229,0.025218657,0.017054518,0.001160356,0.02256696,0.001810824,3
0.013626963,0.013391256,0.012035329,0.01369208,0.003609565,0.009832789,0,0,0.022603387,0.009704572,0.022307811,0.015321227,0,0.013983727,0.019726055,0.026152105,0.02136772,4
